2019-07-10	208084	Azranel	Fyel	Cleric	210370	04:53	heal/support	New Horizons	04:53	141513	219494	1443759	23080
2019-07-10	208084	Azranel	Victini	Warrior	0	04:53	heal	New Horizons	04:53	148326	344462	2796545	63412
2019-07-10	208070	Azranel	Qlinltiqor	Rogue	1621722	03:53	dps	New Horizons	03:53	148642	5349	13269	0
2019-07-10	208070	Azranel	Lucyith	Primalist	1457616	03:53	dps	New Horizons	03:53	148467	1228	3224	0
2019-07-10	208070	Azranel	Axelnorris	Rogue	1323445	03:53	dps	New Horizons	03:53	148620	5249	13304	0
2019-07-10	208070	Azranel	Tornificent	Warrior	1144597	03:53	dps	New Horizons	03:53	148745	21649	112461	1735
2019-07-10	208070	Azranel	Snookies	Cleric	1066644	03:53	dps	New Horizons	03:53	148937	4832	10280	1758
2019-07-10	208070	Azranel	Banjomanf	Primalist	1021841	03:53	dps/support	New Horizons	03:53	148390	1830	3492	0
2019-07-10	208070	Azranel	Hcmr	Cleric	910760	03:53	dps	New Horizons	03:53	148647	4420	9883	3326
2019-07-10	208070	Azranel	Xlythen	Mage	815832	03:53	support	New Horizons	03:53	148197	2762	6050	3721
2019-07-10	208070	Azranel	Kennaa	Mage	124116	03:53	tank/heal	New Horizons	03:53	148676	602887	1947495	0
2019-07-10	208070	Azranel	Notbatgirl	Rogue	65353	03:53	tank/heal/support	New Horizons	03:53	148590	189667	553684	12434
2019-07-10	208087	Commander Isiel	Peacecraft	Warrior	1040420	04:29	dps	New Horizons	06:16	148670	7859	129770	1894
2019-07-10	208087	Commander Isiel	Tharbag	Primalist	936749	04:29	dps	New Horizons	06:16	148243	37	451	0
2019-07-10	208087	Commander Isiel	Imgirlbatman	Primalist	906168	04:29	dps/support	New Horizons	06:16	148170	501	3036	0
2019-07-10	208087	Commander Isiel	Electro	Mage	823345	04:29	dps	New Horizons	06:16	148948	37022	164108	1425
2019-07-10	208087	Commander Isiel	Spartiatenkrabbe	Warrior	545653	04:29	support/heal	New Horizons	06:16	143345	111227	631232	2572
2019-07-10	208087	Commander Isiel	Fyel	Cleric	490539	04:29	dps/heal/support	New Horizons	06:16	141513	239965	1040974	56454
2019-07-10	208087	Commander Isiel	Xly	Cleric	143657	04:29	tank/heal	New Horizons	06:16	74132	116926	773195	6098
2019-07-10	208087	Commander Isiel	Yeknod	Warrior	108425	04:29	heal	New Horizons	06:16	8489	137424	946288	57971
2019-07-10	208087	Commander Isiel	Victini	Warrior	107972	04:29	heal	New Horizons	06:16	148326	346089	3974244	88063
2019-07-10	208087	Commander Isiel	Visitor	Rogue	78090	04:29	tank/heal	New Horizons	06:16	145313	202321	987145	1174
2019-07-10	208087	Vindicator MK1	Peacecraft	Warrior	1566659	01:37	dps	New Horizons	06:16	148670	7859	129770	1894
2019-07-10	208087	Vindicator MK1	Tharbag	Primalist	1307283	01:37	dps	New Horizons	06:16	148243	37	451	0
2019-07-10	208087	Vindicator MK1	Imgirlbatman	Primalist	1253281	01:37	dps/support	New Horizons	06:16	148170	501	3036	0
2019-07-10	208087	Vindicator MK1	Electro	Mage	1234022	01:37	dps	New Horizons	06:16	148948	37022	164108	1425
2019-07-10	208087	Vindicator MK1	Spartiatenkrabbe	Warrior	829323	01:37	support/heal	New Horizons	06:16	143345	111227	631232	2572
2019-07-10	208087	Vindicator MK1	Fyel	Cleric	791888	01:37	dps/heal/support	New Horizons	06:16	141513	239965	1040974	56454
2019-07-10	208087	Vindicator MK1	Yeknod	Warrior	334751	01:37	heal	New Horizons	06:16	8489	137424	946288	57971
2019-07-10	208087	Vindicator MK1	Victini	Warrior	294976	01:37	heal	New Horizons	06:16	148326	346089	3974244	88063
2019-07-10	208087	Vindicator MK1	Xly	Cleric	209693	01:37	tank/heal	New Horizons	06:16	74132	116926	773195	6098
2019-07-10	208087	Vindicator MK1	Visitor	Rogue	143499	01:37	tank/heal	New Horizons	06:16	145313	202321	987145	1174
2019-07-10	208088	Titan X	Visitor	Rogue	1456565	02:54	dps	New Horizons	07:23	145313	144	433	1776
2019-07-10	208088	Titan X	Peacecraft	Warrior	1373856	02:54	dps	New Horizons	07:23	148670	602	124644	1940
2019-07-10	208088	Titan X	Electro	Mage	1182423	02:54	dps	New Horizons	07:23	148948	2147	108753	211
2019-07-10	208088	Titan X	Fyel	Cleric	1003931	02:54	dps/support	New Horizons	07:23	141513	2142	80718	49709
2019-07-10	208088	Titan X	Tharbag	Primalist	906589	02:54	dps	New Horizons	07:23	148243	0	433	0
2019-07-10	208088	Titan X	Imgirlbatman	Primalist	858163	02:54	dps/support	New Horizons	07:23	148170	78	3377	0
